asset_id,asset_name,company,company_cn,phase,indications,targets,mechanism,country,data_quality,data_sources,clinical_trial_id,next_milestone,estimated_timeline,source_url,notes,location,funding,priority,therapeutic_area,generic_name,status,rationale,expected_launch
WAVE2-BAFF-003,Povetacicept (ALPN-303),Vertex Pharmaceuticals (Alpine Immune Sciences),,Phase 3,IgAN,BAFF/APRIL,Enhanced BAFF/APRIL inhibition with extended dosing,United States,0.87,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=povetacicept"", ""company"": ""https://www.vrtx.com""}",NCT05732402,,,,,"Boston, MA",,P0,,,,,
WAVE2-BAFF-004,Sibeprenlimab (VIS649),Otsuka Pharmaceutical,,Phase 3,IgAN,APRIL,Blocks APRIL-mediated B cell survival,Japan,0.89,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=sibeprenlimab"", ""company"": ""https://www.otsuka.co.jp""}",NCT05248646,,,,,"Tokyo, Japan",,P0,,,,,
WAVE2-TYK2-001,Deucravacitinib (Sotyktu),Bristol Myers Squibb,,Phase 3/Approved,Psoriasis | PsA | SLE,TYK2,Selective TYK2 inhibition via unique binding site,United States,0.96,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=deucravacitinib"", ""company"": ""https://www.bms.com"", ""fda_url"": ""https://www.fda.gov/news-events/press-announcements/fda-approves-sotyktu-psoriasis""}",NCT03624127,,,,,"Princeton, NJ",,P0,,,,,
WAVE2-TYK2-002,NDI-034858 (TAK-279),Takeda (Nimbus Therapeutics),,Phase 3,Psoriasis | PsA,TYK2,Selective oral TYK2 inhibition,Japan,0.85,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=NDI-034858"", ""company"": ""https://www.takeda.com""}",NCT05713337,,,,,"Osaka, Japan",,P1,,,,,
WAVE2-TYK2-003,ICP-332,InnoCare Pharma (诺诚健华),,Phase 3,AD | Psoriasis,TYK2,Oral TYK2 inhibition for autoimmune diseases,China,0.82,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=ICP-332"", ""company"": ""https://www.innocarepharma.com""}",NCT06197686,,,,,"Beijing, China",,P1,,,,,
WAVE2-RIPK1-001,GSK2982772,GlaxoSmithKline,,Phase 2,RA | UC | Psoriasis,RIPK1,Blocks RIPK1-mediated necroptosis and inflammation,Europe,0.83,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=GSK2982772"", ""company"": ""https://www.gsk.com""}",NCT02858492,,,,,"London, UK",,P1,,,,,
WAVE2-RIPK1-002,DNL758 (SAR443122),Sanofi/Denali Therapeutics,,Phase 2,UC | Cutaneous Lupus,RIPK1,Blocks peripheral RIPK1 signaling,Europe,0.81,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=SAR443122"", ""company"": ""https://www.sanofi.com""}",NCT04307292,,,,,"Paris, France",,P1,,,,,
WAVE2-RIPK1-003,R552 (LY3871801),Rigel Pharmaceuticals/Eli Lilly,,Phase 2,RA,RIPK1,Selective RIPK1 inhibition for autoimmune disease,United States,0.82,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=R552+RIPK1"", ""company"": ""https://www.rigel.com""}",NCT05848258,,,,,"South San Francisco, CA",,P1,,,,,
WAVE2-CKIT-001,Masitinib,AB Science,,Phase 3,Systemic Mastocytosis | MCAS,c-Kit,Blocks c-Kit and stem cell factor signaling,Europe,0.86,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=masitinib+mastocytosis"", ""company"": ""https://www.ab-science.com""}",NCT04333108,,,,,"Paris, France",,P1,,,,,
WAVE2-CKIT-002,Avapritinib (Ayvakit),Blueprint Medicines,,Phase 2/Approved,Advanced Systemic Mastocytosis,c-Kit D816V,Targets KIT D816V mutation in mast cells,United States,0.93,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=avapritinib"", ""company"": ""https://www.blueprintmedicines.com""}",NCT03580655,,,,,"Cambridge, MA",,P0,,,,,
WAVE2-CKIT-003,Bezuclastinib (CGT9486),Cogent Biosciences,,Phase 2,Advanced SM | ISM,c-Kit D816V,Minimal brain penetration KIT inhibitor,United States,0.81,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=bezuclastinib"", ""company"": ""https://www.cogentbio.com""}",NCT04996875,,,,,"Cambridge, MA",,P1,,,,,
WAVE2-AD-001,Lebrikizumab,Eli Lilly,,Phase 3/Approved,Atopic Dermatitis,IL-13,Selective IL-13 inhibition,United States,0.93,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=lebrikizumab"", ""company"": ""https://www.lilly.com""}",NCT04178967,,,,,"Indianapolis, IN",,P0,,,,,
WAVE2-AD-002,Nemolizumab,Galderma,,Phase 3/Approved,Atopic Dermatitis | Prurigo Nodularis,IL-31R,Blocks IL-31 signaling to reduce itch,Europe,0.93,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=nemolizumab"", ""company"": ""https://www.galderma.com""}",NCT03985943,,,,,"Lausanne, Switzerland",,P0,,,,,
WAVE2-AD-003,Rocatinlimab (AMG 451),Amgen/Kyowa Kirin,,Phase 3,Atopic Dermatitis,OX40,Blocks OX40-OX40L interaction to inhibit pathogenic T cells,United States,0.89,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=rocatinlimab"", ""company"": ""https://www.amgen.com""}",NCT05280411,,,,,"Thousand Oaks, CA",,P0,,,,,
WAVE2-ASTHMA-001,Tezepelumab (Tezspire),Amgen/AstraZeneca,,Phase 3/Approved,Severe Asthma,TSLP,Blocks TSLP upstream of type 2 inflammation,United States,0.96,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=tezepelumab"", ""company"": ""https://www.amgen.com""}",NCT03347279,,,,,"Thousand Oaks, CA",,P0,,,,,
WAVE2-ASTHMA-002,Etokimab,AnaptysBio,,Phase 2,Asthma | COPD,IL-33,Blocks IL-33 alarmin signaling,United States,0.82,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=etokimab"", ""company"": ""https://www.anaptysbio.com""}",NCT05070552,,,,,"San Diego, CA",,P1,,,,,
WAVE2-IBD-001,Etrasimod (Velsipity),Pfizer (Arena Pharmaceuticals),,Phase 3/Approved,UC | CD,S1P1/4/5,Regulates immune cell trafficking,United States,0.93,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=etrasimod"", ""company"": ""https://www.pfizer.com""}",NCT03945188,,,,,"New York, NY",,P0,,,,,
WAVE2-IBD-002,Ozanimod (Zeposia),Bristol Myers Squibb,,Phase 3/Approved,UC | CD,S1P1/5,Selective S1P receptor modulation,United States,0.96,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=ozanimod"", ""company"": ""https://www.bms.com""}",NCT02435992,,,,,"Princeton, NJ",,P0,,,,,
WAVE2-SLE-001,Anifrolumab (Saphnelo),AstraZeneca,,Phase 3/Approved,SLE,IFNAR,Blocks type I interferon signaling,Europe,0.96,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=anifrolumab"", ""company"": ""https://www.astrazeneca.com""}",NCT02446912,,,,,"Cambridge, UK",,P0,,,,,
WAVE2-SLE-002,Obinutuzumab,Roche/Genentech,,Phase 3,Lupus Nephritis,CD20,Enhanced B cell depletion,Europe,0.89,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=obinutuzumab+lupus"", ""company"": ""https://www.roche.com""}",NCT04221477,,,,,"Basel, Switzerland",,P0,,,,,
WAVE2-CHINA-001,匹康奇拜单抗 (IBI-112),Innovent Biologics (信达生物),,Phase 3/NDA,Psoriasis | UC,IL-23 p19,Quarterly dosing IL-23 inhibition,China,0.89,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=IBI-112"", ""company"": ""https://www.innoventbio.com""}",NCT05128857,,,,,"Suzhou, China",,P0,,,,,
WAVE2-CHINA-002,IBI-311 (替妥尤单抗),Innovent Biologics (信达生物),,Phase 3/Approved,Thyroid Eye Disease,IGF-1R,Blocks IGF-1R signaling in TED,China,0.92,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=IBI-311"", ""company"": ""https://www.innoventbio.com""}",NCT05040455,,,,,"Suzhou, China",,P0,,,,,
WAVE2-CHINA-003,IBI-3002,Innovent Biologics (信达生物),,Phase 1,Asthma | AD,IL-4Rα/TSLP,Dual blockade of IL-4Rα and TSLP pathways,China,0.76,"{""company"": ""https://www.innoventbio.com""}",,,,,,"Suzhou, China",,P1,,,,,
WAVE2-CHINA-004,AK101 (依若奇单抗),Akeso Biopharma (康方生物),,Phase 3/NDA,Psoriasis | UC,IL-12/IL-23 p40,Blocks IL-12 and IL-23 pathways,China,0.89,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=AK101+Akeso"", ""company"": ""https://www.akesobio.com""}",NCT04905246,,,,,"Zhongshan, China",,P0,,,,,
WAVE2-CHINA-005,AK111 (古莫奇单抗),Akeso Biopharma (康方生物),,Phase 3,Psoriasis | AS,IL-17,IL-17 pathway inhibition,China,0.87,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=AK111+Akeso"", ""company"": ""https://www.akesobio.com""}",NCT05132098,,,,,"Zhongshan, China",,P1,,,,,
WAVE2-CHINA-006,CM310 (司普奇拜单抗),Keymed Biosciences (康诺亚),,Phase 3/Approved,Atopic Dermatitis | CRSwNP,IL-4Rα,Dual blockade of IL-4 and IL-13,China,0.93,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=CM310"", ""company"": ""https://www.keymedbio.com""}",NCT05286499,,,,,"Chengdu, China",,P0,,,,,
WAVE2-CHINA-007,CM326,Keymed Biosciences (康诺亚),,Phase 2,Asthma | AD | CRSwNP,TSLP,Upstream blockade of type 2 inflammation,China,0.87,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=CM326"", ""company"": ""https://www.keymedbio.com""}",NCT05558071,,,,,"Chengdu, China",,P1,,,,,
WAVE2-EUROPE-001,Zetomipzomib,Kezar Life Sciences,,Phase 2,SLE | LN,Immunoproteasome,Selective immunoproteasome inhibition,Europe,0.81,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=zetomipzomib"", ""company"": ""https://www.kezarlifesciences.com""}",NCT05047201,,,,,"South San Francisco, CA",,P1,,,,,
WAVE2-JAPAN-001,Zigakibart (ALPN-303 related),Alpine Immune Sciences/Vertex,,Phase 3,IgAN,APRIL,Blocks APRIL-mediated B cell activation,Japan,0.85,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=zigakibart"", ""company"": ""https://www.alpineimmunesciences.com""}",NCT05732402,,,,,"Seattle, WA (partnered with Asian companies)",,P1,,,,,
WAVE2-IL17-020,Bimekizumab (Bimzelx),UCB,,Phase 3/Approved,Psoriasis | PsA | AS,IL-17A/IL-17F,Blocks both IL-17A and IL-17F,Europe,0.96,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=bimekizumab"", ""company"": ""https://www.ucb.com""}",NCT03370133,,,,,"Brussels, Belgium",,P0,,,,,
WAVE2-JAK-020,Filgotinib (Jyseleca),Gilead/Galapagos,,Phase 3/Approved,UC | RA,JAK1,JAK1 pathway inhibition,Europe,0.93,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=filgotinib"", ""company"": ""https://www.gilead.com""}",NCT02914561,,,,,"Mechelen, Belgium",,P0,,,,,
WAVE2-JAK-021,Peficitinib,Daiichi Sankyo,,Phase 3/Approved (JP),RA | PsA,JAK1/3,Inhibits JAK1 and JAK3,Japan,0.89,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=peficitinib"", ""company"": ""https://www.daiichisankyo.com""}",NCT02350428,,,,,"Tokyo, Japan",,P1,,,,,
WAVE2-IL5-001,Depemokimab,GSK,,Phase 3,Severe Asthma | Eosinophilic Esophagitis,IL-5,Long-acting IL-5 inhibition,Europe,0.86,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=depemokimab"", ""company"": ""https://www.gsk.com""}",NCT04719983,,,,,"London, UK",,P1,,,,,
WAVE2-S1P-003,Ponesimod,Janssen,,Phase 3/Approved,Multiple Sclerosis,S1P1,Selective S1P1 receptor modulation,Europe,0.89,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=ponesimod"", ""company"": ""https://www.janssen.com""}",NCT02425656,,,,,"Beerse, Belgium",,P1,,,,,
WAVE2-CD40L-001,Dapirolizumab pegol,Biogen/UCB,,Phase 3,SLE,CD40L,Blocks CD40-CD40L costimulation,Europe,0.86,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=dapirolizumab"", ""company"": ""https://www.biogen.com""}",NCT04294667,,,,,"Cambridge, MA/Brussels, Belgium",,P1,,,,,
WAVE2-IL2-001,Rezpegaldesleukin (LY3471851),Eli Lilly,,Phase 2,AD | Psoriasis,IL-2/IL-15 receptor,Activates regulatory T cells (Tregs),United States,0.82,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=rezpegaldesleukin"", ""company"": ""https://www.lilly.com""}",NCT05134662,,,,,"Indianapolis, IN",,P1,,,,,
WAVE2-INTEGRIN-001,Vedolizumab (Entyvio),Takeda,,Phase 3/Approved,UC | CD,α4β7 integrin,Gut-selective anti-inflammatory,Japan,0.96,"{""clinicaltrials"": ""https://clinicaltrials.gov/search?term=vedolizumab"", ""company"": ""https://www.takeda.com""}",NCT00783651,,,,,"Osaka, Japan",,P0,,,,,
W3_CB_001,舶望 BW-00112,舶望制药,,Preclinical,心血管疾病、高血脂,siRNA,siRNA药物，靶向PCSK9，降低LDL-C,China,0.0,"{""company_url"": ""https://www.argobiopharma.com"", ""clinicaltrials_url"": """", ""publication_url"": """"}",,IND申请预计2025-2026,预计2026年进入临床,https://www.pharmcube.com/news/detail/0e95ce12990d0d9562106a785d664a86,,,,,,,临床前开发中,,
W3_CB_002,舶望 BW-Autoimmune-01,舶望制药,,Preclinical,自身免疫性疾病,未披露,siRNA药物，靶向炎症相关基因,China,0.0,N/A,,靶点验证,预计2026-2027年IND,https://bydrug.pharmcube.com/news/detail/0e95ce12990d0d9562106a785d664a86,,,,,,,临床前研究,,
W3_CB_003,来凯 LAE103,来凯医药,,Preclinical,肌肉萎缩疾病,ActRIIB,ActRIIB选择性抗体，抑制肌生长抑制素通路,China,0.0,N/A,,IND申请,2025年申报IND,https://laekna.com/new/450.html,,,,,,,IND-enabling研究,,
W3_CB_004,来凯 LAE123,来凯医药,,Preclinical,肌肉萎缩疾病,ActRIIA/IIB,ActRIIA/IIB双靶点抑制剂，促进肌肉再生,China,0.0,N/A,,推进至PCC,2025年底PCC,https://laekna.com/new/450.html,,,,,,,PCC阶段,,
W3_CB_005,来凯 LAE117,来凯医药,,Preclinical,自身免疫性疾病,NK/T调节剂,NK/T细胞调节剂,China,0.0,N/A,,候选药物确定,2025-2026年,https://www.hangyan.co/charts/3280490363793442110,,,,,,,先导化合物优化,,
W3_CB_006,来凯 LAE119,来凯医药,,Preclinical,自身免疫性疾病,PARP1,PARP1抑制剂,China,0.0,N/A,,先导化合物筛选,待定,https://www.hangyan.co/charts/3280490363793442110,,,,,,,早期研发,,
W3_CB_007,康宁杰瑞 JSKN016,康宁杰瑞,,Preclinical,自身免疫相关肿瘤,HER3/TROP2,HER3/TROP2双抗ADC,China,0.0,N/A,,I期临床,2024-2025年,https://www.alphamabonc.com/fanti/html/news/2730.html,,,,,,,IND申请2024年获批,,
W3_CB_008,康宁杰瑞 KN052,康宁杰瑞,,Preclinical,自身免疫性疾病,PD-L1/OX40,PD-L1/OX40双特异性抗体,China,0.0,N/A,,IND申请,待定,https://www.alphamabonc.com/html/news/2755.html,,,,,,,临床前研究,,
W3_CB_009,百奥泰 BAT4406F,百奥泰,,Phase 1,视神经脊髓炎,CD20,抗CD20单克隆抗体，创新生物药,China,0.0,N/A,,I期数据,2025年,https://www.hangyan.co/charts/3409015901129803403,,,,,,,I期临床,,
W3_CB_010,百奥泰 BAT2306,百奥泰,,Phase 3,银屑病、强直性脊柱炎、非射线照相中轴型脊柱关节炎,IL-17A,司库奇尤单抗生物类似药,China,0.0,N/A,,III期数据读出,2025-2026年,https://www.hangyan.co/charts/3409015901129803403,,,,,,,国际III期临床,,
W3_CB_011,百奥泰 BAT2506,百奥泰,,Phase 3,类风湿性关节炎、银屑病关节炎、强直性脊柱炎、溃疡性结肠炎,TNF-α,戈利木单抗生物类似药,China,0.0,N/A,,NDA申请,2025年,https://www.hangyan.co/charts/3409015901129803403,,,,,,,全球III期临床,,
W3_CB_012,复宏汉霖 HLX14,复宏汉霖,,Preclinical,自身免疫性骨病,RANKL,抗RANKL单克隆抗体,China,0.0,N/A,,IND申请,待定,https://www.henlius.com,,,,,,,临床前研究,,
W3_CB_013,复宏汉霖 HLX36,复宏汉霖,,Preclinical,自身免疫性疾病,未披露,创新双抗,China,0.0,N/A,,候选药物确定,待定,https://www.henlius.com,,,,,,,早期研发,,
W3_CB_014,迈威 9MW3811,迈威生物,,Preclinical,自身免疫性疾病,IL-11,抗IL-11单克隆抗体,China,0.0,N/A,,IND申请,2025-2026年,https://www.mabwell.com,,,,,,,临床前研究,,
W3_CB_015,迈威 9MW1411,迈威生物,,Preclinical,自身免疫性皮肤病,未披露,创新抗体,China,0.0,N/A,,IND申请,待定,https://www.mabwell.com,,,,,,,临床前研究,,
W3_CB_016,三生国健 621,三生国健,,Preclinical,慢性阻塞性肺病,IL-33,抗IL-33单克隆抗体,China,0.0,N/A,,IND申请,2025-2026年,http://mp.weixin.qq.com/s?__biz=Mzg2NTcwNDMzNg==,,,,,,,临床前研发,,
W3_CB_017,三生国健 620,三生国健,,Preclinical,实体瘤,VSIG-4,抗VSIG-4单克隆抗体,China,0.0,N/A,,IND申请,待定,http://mp.weixin.qq.com/s?__biz=Mzg2NTcwNDMzNg==,,,,,,,临床前研发,,
W3_CB_018,德琪 ATG-201,德琪医药,,Preclinical,B细胞驱动的自身免疫性疾病,CD19/CD3,CD19xCD3 T细胞衔接器,China,0.0,N/A,,IND申请,2025Q4,https://www.antengene.com,,,,,,,临床前研究，预计2025Q4提交IND,,
W3_CB_019,德琪 ATG-207,德琪医药,,Preclinical,T细胞驱动的自身免疫性疾病,未披露,双功能大分子药物，诱导T细胞耗竭,China,0.0,N/A,,数据公布,2026年,https://www.antengene.com,,,,,,,临床前研究，2026年学术会议公布数据,,
W3_CB_020,费米子 FZ007-119,费米子,,Preclinical,银屑病、炎症性肠病、类风湿性关节炎,TYK2,TYK2 JH2选择性抑制剂，选择性超过万倍,China,0.0,N/A,,I期临床,2024-2025年,https://www.vbdata.cn/1518955248,,,,,,,IND获批2024年2月,,
W3_CB_021,费米子 FZ-Auto-01,费米子,,Preclinical,自身免疫性疾病,未披露,AI驱动小分子药物,China,0.0,N/A,,先导化合物优化,待定,https://www.vbdata.cn/1518955248,,,,,,,临床前研究,,
W3_CB_022,康诺亚 CM355,康诺亚,,Phase 1/2,B细胞非霍奇金淋巴瘤,CD3/CD20,CD3/CD20双特异性抗体,China,0.0,N/A,,临床数据,2025年,https://www.keymedbio.com,,,,,,,临床I/II期,,
W3_CB_023,康诺亚 CM336,康诺亚,,Preclinical,多发性骨髓瘤,BCMA/CD3,BCMA/CD3双特异性抗体,China,0.0,N/A,,IND申请,待定,https://www.keymedbio.com,,,,,,,临床前研究,,
W3_CB_024,科伦博泰 SKB571,科伦博泰,,Preclinical,自身免疫性疾病,未披露,创新双抗ADC,China,0.0,N/A,,IND申请,待定,https://www.kelun-biotech.com,,,,,,,临床前研究,,
W3_CB_025,翰森 HS-10290,翰森制药,,Preclinical,自身免疫性疾病,未披露,创新小分子,China,0.0,N/A,,IND申请,待定,https://www.hansoh.cn,,,,,,,临床前研究,,
W3_CB_026,和黄医药 HMPL-523,和黄医药,,Phase 2,免疫性血小板减少症、温抗体型自身免疫溶血性贫血,Syk,Syk抑制剂,China,0.0,N/A,,II期数据,2025年,https://www.hutch-med.com,,,,,,,II期临床,,
W3_CB_027,和黄医药 HMPL-306,和黄医药,,Preclinical,自身免疫性疾病相关肿瘤,IDH1/2,IDH1/2双重抑制剂,China,0.0,N/A,,IND申请,待定,https://www.hutch-med.com,,,,,,,临床前研究,,
W3_CB_028,石药集团 SYSA-1803,石药集团,,Preclinical,自身免疫性胃肠疾病,Claudin 18.2,Claudin 18.2 ADC,China,0.0,N/A,,IND申请,待定,https://www.cspc.com.hk,,,,,,,临床前研究,,
W3_CB_029,中国生物制药 TQB2930,正大天晴,,Phase 1,自身免疫性疾病,未披露,创新双抗,China,0.0,N/A,,I期数据,2025年,https://www.ctq.com.cn,,,,,,,I期临床,,
W3_CB_030,神州细胞 SCTB35,神州细胞,,Phase 1/2,系统性红斑狼疮,CD3/CD20,CD3/CD20双特异性T细胞衔接器,China,0.0,N/A,,临床数据,2025-2026年,https://xueqiu.com/4797094524/311724808,,,,,,,I/II期临床,,
W3_CB_031,泽璟 ZG0895,泽璟制药,,Phase 1/2,自身免疫性疾病,TLR8,TLR8激动剂,China,0.0,N/A,,临床数据,2025年,https://www.zelgen.com,,,,,,,I/II期临床,,
W3_CB_032,泽璟 ZGGS18,泽璟制药,,Phase 1/2,自身免疫性疾病,VEGF/TGF-β,VEGF/TGF-β双抗,China,0.0,N/A,,临床数据,2025年,https://www.zelgen.com,,,,,,,I/II期临床,,
W3_CB_033,泽璟 ZGGS15,泽璟制药,,Phase 1/2,自身免疫性疾病,LAG-3/TIGIT,LAG-3/TIGIT双抗,China,0.0,N/A,,临床数据,2025年,https://www.zelgen.com,,,,,,,I/II期临床,,
W3_CB_034,艾力斯 AFX-01,艾力斯医药,,Preclinical,自身免疫性疾病,未披露,创新小分子,China,0.0,N/A,,IND申请,待定,https://www.ars-pharma.com,,,,,,,临床前研究,,
W3_CB_035,先声 SIM0254,先声药业,,Preclinical,自身免疫性疾病,未披露,创新小分子,China,0.0,N/A,,IND申请,待定,https://www.simcere.com,,,,,,,临床前研究,,
W3_TG_001,Epcoritamab,AbbVie/Genmab,,Preclinical,系统性红斑狼疮,CD3/CD20,CD3/CD20双特异性T细胞衔接器，深度清除B细胞,美国,0.0,N/A,,IND申请,2025-2026年,https://bydrug.pharmcube.com/news/detail/c30ea23a95fbd39a8f6a99c533cd239b,,,,,,,临床前评估自免适应症,,
W3_TG_002,Mosunetuzumab-SLE,Roche,,Phase 1,系统性红斑狼疮,CD3/CD20,CD3/CD20双特异性抗体，皮下注射,United States,0.0,N/A,,I期数据读出,2025年,https://bydrug.pharmcube.com/news/detail/c30ea23a95fbd39a8f6a99c533cd239b,,,,,,,I期临床进行中,,
W3_TG_003,Imrotamab,IGM Biosciences,,Phase 3,类风湿性关节炎,CD3/CD20,CD3/CD20双特异性抗体,美国,0.0,N/A,,III期数据,2025-2026年,https://file.iyanbao.com/pdf/8e03b-632bf7ca-6d18-4625-be41-e39a8239bae4.pdf,,,,,,,III期临床,,
W3_TG_004,GB261,嘉和生物/TRC 2004,,Phase 1,自身免疫性疾病,CD3/CD20,超低亲和力CD3/CD20双抗，差异化设计,China,0.0,N/A,,临床数据,2025-2026年,https://xueqiu.com/4797094524/299879180,,,,,,,I期临床，2024年授权出海,,
W3_TG_005,CMG1A46,恩沐生物/GSK,,Phase 1,系统性红斑狼疮、狼疮性肾炎,CD3/CD19/CD20,CD3/CD19/CD20三抗，TAA与CD3为2:1价态设计,全球,0.0,N/A,,自免适应症IND,2025年,https://xueqiu.com/4797094524/310154695,,,,,,,I期临床，2025年进入自免临床,,
W3_TG_006,CN201,同润生物/默沙东,,Phase 2,自身免疫性疾病,CD3/CD19,CD3/CD19双特异性抗体,全球,0.0,N/A,,II期数据,2025-2026年,https://xueqiu.com/4797094524/310154695,,,,,,,II期临床，2024年授权,,
W3_TG_007,A-319,亿一生物,,Phase 1,系统性红斑狼疮,CD3/CD19,CD3/CD19双特异性抗体,China,0.0,N/A,,临床数据,2025年,https://file.iyanbao.com/pdf/8e03b-632bf7ca-6d18-4625-be41-e39a8239bae4.pdf,,,,,,,I期临床,,
W3_TG_008,Ivonescimab,康方生物/Akeso,,Approved,自身免疫相关肿瘤,PD-1/VEGF,PD-1/VEGF双特异性抗体，全球首创,China,0.0,N/A,,适应症扩展,持续扩展,https://www.prnewswire.com/news-releases/akesos-2024-results,,,,,,,已获批上市（中国）,,
W3_TG_009,SSGJ-707,三生制药/辉瑞,,Phase 2/3,肿瘤、潜在自免应用,PD-1/VEGF,PD-1/VEGF双特异性抗体,China,0.0,N/A,,III期数据,2025-2026年,http://mp.weixin.qq.com/s?__biz=MzIzMDE1NjU4MA==,,,,,,,II/III期临床，2025年授权辉瑞,,
